sender_name,datacenter,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
allenhark-quic-ams,OVH SAS (Germany),0,140,0.0,0.0,0.026706200369413007,inferential
allenhark-quic-ams,Globenet Cabos Submarinos America Inc (Hong Kong S.A.R.),0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
allenhark-quic-ams,Evolus IT Solutions GmbH (United States),0,25,0.0,0.0,0.13319225093904855,inferential
allenhark-quic-ams,Amarutu Technology Ltd (United States),0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,"DataBank Holdings, Ltd. (United States)",0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,"Limestone Networks, Inc. (United States)",0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,Amarutu Technology Ltd (Japan),1,63,0.015873015873015872,0.002807494213869284,0.08458525459438399,inferential
allenhark-quic-ams,UAB Cherry Servers (Germany),0,40,0.0,0.0,0.08762160119728668,inferential
allenhark-quic-ams,uvensys GmbH (Germany),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,"The Constant Company, LLC (United Kingdom)",0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-ams,"The Constant Company, LLC (Mexico)",0,24,0.0,0.0,0.13797620467498026,inferential
allenhark-quic-ams,synlinq.de (Germany),0,52,0.0,0.0,0.06879223612386236,inferential
allenhark-quic-ams,GSL Networks Pty LTD (Germany),0,35,0.0,0.0,0.09890099232440408,inferential
allenhark-quic-ams,Danny Nieuwenhuis trading as DedicatedNodes (Netherlands),0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
allenhark-quic-ams,ELSOUL LABO B.V. (Netherlands),0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,ServeTheWorld AS (Norway),0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-ams,Sovereign-Sol LLC (United States),0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,"Lucky Friday Labs, LLC (United States)",0,24,0.0,0.0,0.13797620467498026,inferential
allenhark-quic-ams,UAB Cherry Servers (Singapore),0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,Amarutu Technology Ltd (Netherlands),0,48,0.0,0.0,0.07410012966611754,inferential
allenhark-quic-ams,Pulsant (Scotland) Ltd (United Kingdom),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,"The Constant Company, LLC (Chile)",0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,ReliableSite.Net LLC (United States),0,20,0.0,0.0,0.1611251580528194,inferential
allenhark-quic-ams,A2B IP B.V. (Netherlands),0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-ams,"The Constant Company, LLC (Poland)",0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,ARTERIA Networks Corporation (Japan),0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,"FiberState, LLC (United States)",0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
allenhark-quic-ams,Comvive Servidores S.L. (Spain),0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,Euroweb Romania S.R.L. (Romania),0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-ams,Scalaxy B.V. (Netherlands),0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
allenhark-quic-ams,"The Constant Company, LLC (Germany)",0,24,0.0,0.0,0.13797620467498026,inferential
allenhark-quic-ams,Coloblox Data Centers Inc (United States),0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-ams,Datacamp Limited (Germany),0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,"Momentum Telecom, Inc. (United States)",1,28,0.03571428571428571,0.0063325198490377654,0.17712197743353322,inferential
allenhark-quic-ams,"HIVELOCITY, Inc. (Hong Kong S.A.R.)",0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,FDCservers.net (Ireland),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,"The Constant Company, LLC (South Africa)",0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,Versija SIA (Latvia),0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,"Alibaba (US) Technology Co., Ltd. (Germany)",0,12,0.0,0.0,0.24249400665524096,indicative
