sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
blockrazor,Switzerland,0,63,0.0,0.0,0.05747119958885175,inferential
blockrazor,Canada,4,545,0.007339449541284404,0.0028577628675031073,0.01871760945611488,inferential
blockrazor,Netherlands,30,2649,0.011325028312570781,0.007944347001969885,0.016120965536184764,inferential
blockrazor,United Kingdom,4,1087,0.0036798528058877645,0.001431925191658287,0.009423418382737846,inferential
blockrazor,France,4,145,0.027586206896551724,0.010778902912521014,0.06877862705605622,inferential
blockrazor,Japan,173,841,0.2057074910820452,0.1797559430925848,0.23433531055994594,inferential
blockrazor,Hong Kong S.A.R.,0,114,0.0,0.0,0.03259853415884163,inferential
blockrazor,Bulgaria,0,11,0.0,0.0,0.2588329669680318,indicative
blockrazor,Brazil,3,122,0.02459016393442623,0.00839762036022058,0.06980759843589002,inferential
blockrazor,Ireland,0,240,0.0,0.0,0.015753919941558822,inferential
blockrazor,Sweden,1,180,0.005555555555555556,0.0009813660672160097,0.030793070766379126,inferential
blockrazor,Russia,0,11,0.0,0.0,0.2588329669680318,indicative
blockrazor,Czechia,2,31,0.06451612903225806,0.01787478352191456,0.2071863673629813,inferential
blockrazor,Slovakia,1,20,0.05,0.008881448800795402,0.2361311934467421,inferential
blockrazor,United Arab Emirates,0,22,0.0,0.0,0.14865487460862095,inferential
blockrazor,Albania,0,10,0.0,0.0,0.27753279986288926,indicative
blockrazor,Mexico,0,17,0.0,0.0,0.18431813500885186,indicative
blockrazor,Norway,0,4,0.0,0.0,0.4898908364545974,suppressed
blockrazor,Chile,0,9,0.0,2.7755575615628914e-17,0.29914504841954415,indicative
blockrazor,Poland,0,22,0.0,0.0,0.14865487460862095,inferential
blockrazor,Spain,0,4,0.0,0.0,0.4898908364545974,suppressed
blockrazor,Romania,0,12,0.0,0.0,0.24249400665524096,indicative
blockrazor,South Africa,1,2,0.5,0.09453120573423068,0.9054687942657693,suppressed
blockrazor,Latvia,0,3,0.0,0.0,0.5614970317550455,suppressed
blockrazor,Argentina,0,7,0.0,2.7755575615628914e-17,0.3543304350666875,indicative
