leader_identity,leader_name,sender_name,land_count,n_triggers,land_rate
CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,triton-fra,15,52,0.2885
CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,astralane-quic-fra,2,52,0.0385
CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,astralane-fra,1,52,0.0192
CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,helius-fra,1,52,0.0192
CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,Blockman,nozomi-fra,1,52,0.0192
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,0slot-de1,25,52,0.4808
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,triton-fra,16,52,0.3077
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,astralane-quic-fra,2,52,0.0385
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,allenhark-quic-ams,1,52,0.0192
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,astralane-fra,1,52,0.0192
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,bloxroute-quic-fra,1,52,0.0192
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,helius-fra,1,52,0.0192
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,bloxroute-fra,9,52,0.1731
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,nozomi-fra,6,52,0.1154
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,triton-fra,6,52,0.1154
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,0slot-de1,4,52,0.0769
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,blockrazor,4,52,0.0769
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,astralane-fra,3,52,0.0577
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,astralane-quic-fra,2,52,0.0385
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,helius-fra,2,52,0.0385
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,nextblock-quic-fra,2,52,0.0385
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,allenhark-quic-fra,1,52,0.0192
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,bloxroute-quic-fra,1,52,0.0192
VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,,helius-dual,1,52,0.0192
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,astralane-quic-fra,17,48,0.3542
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,astralane-fra,10,48,0.2083
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,triton-fra,8,48,0.1667
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,0slot-de1,1,48,0.0208
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,allenhark-quic-fra,1,48,0.0208
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,,helius-fra,1,48,0.0208
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,nextblock-quic-fra,14,48,0.2917
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,nozomi-fra,7,48,0.1458
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,triton-fra,6,48,0.125
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,0slot-de1,5,48,0.1042
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,astralane-quic-fra,4,48,0.0833
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,astralane-fra,1,48,0.0208
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,bloxroute-fra,1,48,0.0208
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,helius-dual,1,48,0.0208
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,helius-fra,1,48,0.0208
6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG,,syncro-fra,1,48,0.0208
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,0slot-de1,30,48,0.625
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,astralane-fra,5,48,0.1042
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,astralane-quic-fra,3,48,0.0625
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,helius-dual,3,48,0.0625
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,nextblock-quic-fra,3,48,0.0625
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,nozomi-fra,2,48,0.0417
6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,blockrazor,1,48,0.0208
G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,nextblock-quic-fra,19,48,0.3958
G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,astralane-fra,17,48,0.3542
G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,astralane-quic-fra,3,48,0.0625
G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,triton-fra,3,48,0.0625
G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,AG 0% fee + ALL MEV profit share,0slot-de1,1,48,0.0208
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,helius-dual,20,48,0.4167
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,astralane-fra,6,48,0.125
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,allenhark-quic-fra,5,48,0.1042
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,triton-fra,5,48,0.1042
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,astralane-quic-fra,4,48,0.0833
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,helius-fra,2,48,0.0417
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,0slot-de1,1,48,0.0208
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,bloxroute-fra,1,48,0.0208
Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,,bloxroute-quic-fra,1,48,0.0208
HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,Trust Nodes,helius-dual,35,48,0.7292
