trigger_id,slot,tick,leader_identity,leader_name,sv_continent,sv_country,n_senderror,n_unknownpending
20260610-164405#108953017902,425597726,46,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,Coinbase 03,Asia,Japan,2,15
20260610-164405#108953019147,425597731,11,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260610-164405#108953020419,425597736,3,8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,P2P.org Labs,South America,Brazil,0,17
20260610-164405#108953021186,425597739,2,8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,P2P.org Labs,South America,Brazil,1,16
20260610-164405#108953021484,425597740,44,2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,Chainflow,Europe,Sweden,2,15
20260610-164405#108953022007,425597742,55,2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,Chainflow,Europe,Sweden,0,17
20260610-164405#108953022734,425597745,14,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,Coinbase,Europe,Netherlands,3,14
20260610-164405#108953022980,425597746,4,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,Coinbase,Europe,Netherlands,3,14
20260610-164405#108953023542,425597748,54,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,2,15
20260610-164405#108953023767,425597749,23,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,3,14
20260610-164405#108953024057,425597750,57,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,1,16
20260610-164405#108953024264,425597751,8,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,0,17
20260610-164405#108953024808,425597753,40,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,3,14
20260610-164405#108953025076,425597754,52,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,0,17
20260610-164405#108953025539,425597756,3,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,3,14
20260610-164405#108953026089,425597758,41,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,1,16
20260610-164405#108953026567,425597760,7,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,blueshift,Europe,Germany,3,14
20260610-164405#108953027612,425597764,28,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Europe,Netherlands,2,15
20260610-164405#108953028135,425597766,39,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Europe,Netherlands,3,14
20260610-164405#108953028367,425597767,15,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Europe,Netherlands,3,14
20260610-164405#108953028647,425597768,39,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,Titan Analytics,Asia,Japan,2,15
20260610-164405#108953028885,425597769,21,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,Titan Analytics,Asia,Japan,2,15
20260610-164405#108953029126,425597770,6,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,Titan Analytics,Asia,Japan,2,15
20260610-164405#108953029635,425597772,3,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,2,15
20260610-164405#108953029926,425597773,38,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,0,17
20260610-164405#108953030158,425597774,14,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,3,14
20260610-164405#108953030424,425597775,24,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,2,15
20260610-164405#108953030670,425597776,14,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,3,14
20260610-164405#108953032964,425597785,4,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,AP Node,Asia,Japan,3,14
20260610-164405#108953034816,425597792,64,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,2,15
20260610-164405#108953035791,425597796,15,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,,Asia,Singapore,2,15
20260610-164405#108953036849,425597800,49,5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn,Certora Validator,North America,United States,3,14
20260610-164405#108953038104,425597805,24,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,Axiom,Europe,Germany,2,15
20260610-164405#108953038397,425597806,61,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,Axiom,Europe,Germany,0,17
20260610-164405#108953042238,425597821,62,1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,OneLink Solutions,Europe,Germany,0,17
